frame,english,gemini_swedish
Relative_time,[Focal_occasion The president left][Target after][Landmark_occasion the diplomat arrived].,[Focal_occasion Presidenten lämnade][Target efter][Landmark_occasion diplomaten anlände]
Relative_time,"More recently , [Focal_occasion South Africa began working more closely with the IAEA in 2004 , in order to monitor international smuggling of nuclear weapons materials], [Target after][Landmark_occasion investigations of a South African businessman exposed connections to the A.Q. Khan network].","På senare tid, [Focal_occasion Sydafrika började arbeta närmare med IAEA 2004 för att övervaka internationell smuggling av kärnvapenmaterial], [Target efter][Landmark_occasion utredningar av en sydafrikansk affärsman avslöjade kopplingar till A.Q. Khans nätverk]."
Relative_time,"[Focal_occasion Symptoms of illness do not appear]immediately but only [Target after][Landmark_occasion a delay , or `` incubation period , '' that may last for days to weeks].","[Focal_occasion Symptom på sjukdom uppträder inte] omedelbart utan först [Target efter][Landmark_occasion en fördröjning, eller en ''inkubationstid'', som kan vara i dagar till veckor]."
Relative_time,"`` The General Assembly should set aside money for a new state health lab , millions of doses of antiviral drugs and a fund to [Focal_occasion help meet basic needs][Target after][Landmark_occasion a disaster], a legislative panel recommended Thursday .","Generalförsamlingen bör avsätta pengar för ett nytt statligt hälsolabb, miljontals doser antivirala läkemedel och en fond för att [Focal_occasion hjälpa till att tillgodose grundläggande behov][Target efter][Landmark_occasion en katastrof], en lagstiftningspanel rekommenderade i torsdags."
Relative_time,"[Focal_occasion The General Assembly has worked to improve its response to potential terrorist attacks][Target after][Landmark_occasion the Sept. 11, 2001 , attacks and the ensuing anthrax scares].",[Focal_occasion Generalförsamlingen har arbetat för att förbättra sitt svar på potentiella terrorattacker][Target efter][Landmark_occasion attackerna den 11 september 2001 och de efterföljande mjältbrandslarmen]
Relative_time,"[Focal_occasion Part of the answer], Chafee said , [Focal_occasion might be giving more flexibility with the money , rather than more funds , Chafee suggested][Target after][Landmark_occasion the hearing].","[Focal_occasion En del av svaret], sade Chafee, [Focal_occasion kanske är att ge mer flexibilitet med pengarna, snarare än mer medel, föreslog Chafee][Target efter][Landmark_occasion utfrågningen]."
Relative_time,"`` [Focal_occasion Four Aberdeen Proving Ground employees were taken to a local hospital yesterday][Target after][Landmark_occasion a report of a chemical leak , the third incident in about a week during which workers were at risk of exposure to lethal substances at the Army base in Harford County].","[Focal_occasion Fyra anställda vid Aberdeen Proving Ground fördes igår till ett lokalt sjukhus][Target efter][Landmark_occasion en rapport om ett kemikalieläckage, den tredje incidenten på ungefär en vecka då arbetare riskerade exponering för dödliga ämnen vid armébasen i Harford County]."
Relative_time,"[Focal_occasion Part of the answer], Chafee said , [Focal_occasion might be giving more flexibility with the money , rather than more funds , Chafee suggested][Target after][Landmark_occasion the hearing].","[Focal_occasion En del av svaret], sa Chafee, [Focal_occasion kan vara att ge större flexibilitet med pengarna, snarare än mer medel, föreslog Chafee][Target efter][Landmark_occasion utfrågningen]."
Relative_time,"[Target After][Landmark_occasion they lost Jerusalem], [Focal_occasion a Mongol invasion swept through], and in 1244 the Mameluke dynasty of Egypt took control , ruling Jerusalem for the next 250 years .","[Target After][Landmark_occasion de förlorade Jerusalem], [Focal_occasion en mongolisk invasion svepte fram], och år 1244 tog den egyptiska mamlukdynastin kontrollen, och styrde Jerusalem de kommande 250 åren."
Relative_time,"[Target After][Landmark_occasion Jesus 's crucifixion], [Focal_occasion harsh Roman rule continued until a.d. 66 , when the Jews rebelled].","[Target Efter][Landmark_occasion Jesu korsfästelse], [Focal_occasion hårt romerskt styre fortsatte fram till år 66 e.Kr., då judarna gjorde uppror]."
Relative_time,"Jesus 's entry into the Temple caused a commotion ; [Target after][Landmark_occasion the Passover dinner][Focal_occasion he was arrested by the temple priests , who were under direct Roman rule].","Jesus intåg i templet orsakade uppståndelse; [Target after][Landmark_occasion påskmiddagen][Focal_occasion han blev arresterad av tempelprästerna, som var under direkt romerskt styre]."
Relative_time,"[Focal_occasion The plant 's construction was halted in 1987], [Target after][Landmark_occasion the Soviet Union became involved in Chemical Weapons Convention ( CWC ) -related negotiations], so it never produced any CW agents .","[Focal_occasion Byggandet av anläggningen stoppades 1987], [Target efter][Landmark_occasion Sovjetunionen engagerade sig i förhandlingar om kemiska vapenkonventionen (CWC)], så den producerade aldrig några kemiska stridsmedel."
Relative_time,"Farther south in Crete , [Focal_occasion the Minoan culture developed][Target after][Landmark_occasion 2000 b.c.][Focal_occasion into the most significant of its age], spreading its influence throughout the region by trade and diplomacy .","Längre söderut på Kreta, [Focal_occasion den minoiska kulturen utvecklades][Target efter][Landmark_occasion 2000 f.Kr.][Focal_occasion till den mest betydelsefulla i sin tid], och spred sitt inflytande över hela regionen genom handel och diplomati."
Relative_time,"AMMAN , Jordan ( AP ) U.S. Representative Tony Hall arrived in Jordan on Saturday en route to Iraq , where [Focal_occasion he is expected to look into the plight of Iraqis][Target after][Landmark_occasion nearly 10 years of U.N. trade sanctions].","AMMAN, Jordanien (AP) USA:s representant Tony Hall anlände till Jordanien på lördagen på väg till Irak, där [Focal_occasion han förväntas undersöka irakiernas svåra situation][Target efter][Landmark_occasion nästan 10 år av FN:s handelssanktioner]."
Relative_time,"In animal efficacy studies , [Focal_occasion Anthim]demonstrated complete protection against an anthrax spore challenge with a single prophylactic dose and has [Focal_occasion shown significant protection when administered][Interval up to two days][Target after][Landmark_occasion a lethal challenge.]( Pharmabiz.com , 26Jun06 ) ( Link )","I djurstudier för effekt, [Focal_occasion Anthim] visade fullständigt skydd mot en utmaning med mjältbrandssporer med en enda profylaktisk dos och har [Focal_occasion visat betydande skydd när det administrerades] [Interval upp till två dagar] [Target efter] [Landmark_occasion en dödlig utmaning.]"
Relative_time,"Moreover , he said , technology now exists for [Focal_occasion stealing corporate secrets][Target after][Landmark_occasion they 've been `` erased '' from a computer 's memory].","Dessutom, sade han, finns det nu teknik för [Focal_occasion att stjäla företagshemligheter][Target efter][Landmark_occasion att de har raderats från en dators minne]."
Relative_time,"Also , the duty of area patrols is to discover new paths and shelters in the area in order [Focal_occasion to hide fighters][Target after][Landmark_occasion a Jihad operation against the enemy].",Dessutom är områdespatrullernas uppgift att upptäcka nya stigar och skydd i området i syfte [Focal_occasion att gömma stridande][Target efter][Landmark_occasion en jihadoperation mot fienden].
Relative_time,"Immediately [Target after][Landmark_occasion the interview], [Focal_occasion he was apprehended again by the Jordanian authority]. ]","Omedelbart [Target efter][Landmark_occasion intervjun], [Focal_occasion han greps igen av den jordanska myndigheten]."
Relative_time,"[Target After][Landmark_occasion the cleaning in AlbuFahd], [Focal_occasion the brothers killed three of the spies in his tribe], and for the first time there was no reaction against the brothers , but instead he came to them , asking for forgiveness , and he 's ready to cooperate .","[Target Efter][Landmark_occasion städningen i AlbuFahd], [Focal_occasion bröderna dödade tre av spionerna i hans stam], och för första gången fanns det ingen reaktion mot bröderna, utan istället kom han till dem, bad om förlåtelse, och han är redo att samarbeta."
Relative_time,"[Target After][Landmark_occasion that][Focal_occasion he announced his repentance at the mosque twice in front of Albu'Ubaid tribe], denouncing who joins the police and army , and sorry for all he 's done , without any pressure or threats from the brothers .","[Target Efter][Landmark_occasion att][Focal_occasion han tillkännagav sin ånger i moskén två gånger inför Albu'Ubaids stam], där han fördömde dem som ansluter sig till polisen och armén och bad om ursäkt för allt han hade gjort, utan något tryck eller hot från bröderna."
Relative_time,"During World War II , the church was turned into a club for Japanese officers ; [Focal_occasion it was restored][Target after][Landmark_occasion the war].",Under andra världskriget förvandlades kyrkan till en klubb för japanska officerare; [Focal_occasion den återställdes][Target efter][Landmark_occasion kriget].
Relative_time,Cornell found a number of employment options that [Focal_occasion he never dreamed existed][Target after][Landmark_occasion a work - site injury forced him out of his job at a foundry].,Cornell hittade flera jobbmöjligheter som [Focal_occasion han aldrig hade drömt om fanns][Target efter][Landmark_occasion en arbetsplatsolycka tvingade honom att sluta sitt jobb på ett gjuteri].
Relative_time,"[Target After][Landmark_occasion Maureen 's job coach taught her how to do her job in a restaurant], [Focal_occasion we helped Maureen step out of the shadow sometimes cast over people with physical and mental disabilities and find a fulfilling job smack dab in the middle of society].","[Target After][Landmark_occasion Maureens jobbcoach lärde henne hur hon skulle göra sitt jobb på en restaurang], [Focal_occasion vi hjälpte Maureen att kliva ut ur skuggan som ibland kastas över personer med fysiska och psykiska funktionsnedsättningar och hitta ett givande jobb mitt i samhället]."
Relative_time,"Older kids , like [Focal_occasion Tracy and Kerry , left homeless][Target after][Landmark_occasion a recent murder - suicide in Indianapolis claimed Mom and Dad].","Äldre barn, som [Focal_occasion Tracy och Kerry, lämnades hemlösa][Target efter][Landmark_occasion ett nyligen inträffat mord-självmord i Indianapolis krävde mamma och pappas liv]."
Relative_time,Canada 's merchandise exports and imports posted increases in February as [Focal_occasion automobile assembly lines stepped up production][Target after][Landmark_occasion shutdowns in January].,Kanadas varuexport och import noterade ökningar i februari då [Focal_occasion bilmonteringslinjer ökade produktionen][Target efter][Landmark_occasion nedstängningar i januari].
Relative_time,"[Target After][Landmark_occasion dinner], a glass of Madeira or port is recommended to round off the meal .","[Target Efter][Landmark_occasion middag], ett glas Madeira eller portvin rekommenderas för att runda av måltiden."
Relative_time,[Focal_occasion I learned][Target after][Landmark_occasion I got married],[Focal_occasion Jag lärde mig][Target efter][Landmark_occasion jag gifte mig]
Relative_time,"At least 3 cats are unaccounted for , but [Target after][Landmark_occasion a search of the house], [Focal_occasion the cats were not believed to have been inside at the time the fire started].","Minst 3 katter saknas, men [Target efter][Landmark_occasion en genomsökning av huset], [Focal_occasion man trodde inte att katterna hade varit inne när branden startade]."
Relative_time,"South Africa acceded to the Treaty on the Non - Proliferation of Nuclear Weapons ( NPT ) as a non - nuclear weapon state in 1991 , and [Focal_occasion International Atomic Energy Agency ( IAEA ) inspectors][Target subsequently][Focal_occasion verified the completeness of its nuclear dismantlement].","Sydafrika tillträdde fördraget om icke-spridning av kärnvapen ( NPT ) som en icke-kärnvapenstat 1991, och [Focal_occasion Internationella atomenergiorganet ( IAEA ) inspektörer][Target därefter][Focal_occasion verifierade fullständigheten av dess kärnvapenavveckling]."
Relative_time,"[Focal_participant Jerusalem][Focal_occasion submitted peaceably]to the rule of the Greeks in 332 b.c. under Alexander the Great and , [Target subsequently], [Focal_occasion to his Hellenistic successors as well as the Egyptian Ptolomeys and the Syrian Seleucids].","[Focal_participant Jerusalem][Focal_occasion underkastade sig fredligt] grekernas styre år 332 f.Kr. under Alexander den store och , [Target därefter], [Focal_occasion till hans hellenistiska efterträdare såväl som de egyptiska Ptoleméerna och de syriska Seleukiderna]."
Relative_time,"Construction on Hoover Dam ( originally Boulder Dam , [Target subsequently][Focal_occasion renamed for the president who authorized the project]) began in 1931 in a canyon 45 miles ( 72 km ) southeast of Las Vegas .","Byggnationen av Hooverdammen (ursprungligen Boulder Dam, [Target därefter][Focal_occasion döptes om efter presidenten som godkände projektet]) började år 1931 i en kanjon 45 engelska mil ( 72 km ) sydost om Las Vegas."
Relative_time,-- [Focal_occasion Students should move up the educational ladder][Target as][Landmark_occasion their academic potential allows].,-- [Focal_occasion Studenter bör avancera uppåt på utbildningsstegen][Target allteftersom][Landmark_occasion deras akademiska potential tillåter].
Relative_time,"[Focal_occasion Iran has begun preliminary work to install thousands of centrifuges at its uranium enrichment facility][Target as][Landmark_occasion a dispute roiled over whether the International Atomic Energy Agency was receiving the access it wants to monitor the site], wire services reported today ( see GSN , Feb. 1 ) .","[Focal_occasion Iran har påbörjat förberedande arbete för att installera tusentals centrifuger vid sin anläggning för urananrikning][Target samtidigt som][Landmark_occasion en tvist rasade över om Internationella atomenergiorganet fick den tillgång det ville ha för att övervaka anläggningen], rapporterade nyhetsbyråer idag (se GSN, 1 feb.)."
Relative_time,What accounts for the results of [Target recent][Focal_occasion decades]?,Vad förklarar resultaten av [Target senaste][Focal_occasion årtionden]?
Relative_time,"Thus at the [Target recent][Focal_occasion governors ' conference on education], Gov. Bill Clinton of Arkansas announced that `` this country needs a comprehensive child-development policy for children under five .","Således vid den [Target senaste] [Focal_occasion guvernörskonferensen om utbildning], Guv. Bill Clinton från Arkansas meddelade att `` detta land behöver en omfattande barnutvecklingspolitik för barn under fem år."
Relative_time,The one exception to this [Target recent][Focal_participant trend]was the defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 .,Det enda undantaget från detta [Target senaste][Focal_participant trenden] var förlusten av 13 av de 52 nyvalda republikanerna som kom till makten 1980 genom Reagan-revolutionen och ställde upp för omval 1982.
Relative_time,The SRI has allegedly taken in Iraqi scientists prior to the [Target recent][Focal_occasion Gulf War].,SRI har påståtts ha tagit emot irakiska vetenskapsmän före [Target senaste][Focal_occasion Kuwaitkriget].
Relative_time,"[Target Recent][Focal_occasion business projections]for Las Vegas predict challenges ; tourism revenues must increase substantially to sustain what is already built , while actual figures show visitation as steady or declining .","[Target Senaste][Focal_occasion affärsprognoser]för Las Vegas förutspår utmaningar; turistintäkterna måste öka betydligt för att upprätthålla det som redan är byggt, medan faktiska siffror visar att besöken är stabila eller minskar."
Relative_time,In a [Target recent][Focal_occasion interview]with Al-Jazeera he spoke against the Arab regimes .,I en [Target ny][Focal_occasion intervju] med Al-Jazeera talade han emot de arabiska regimerna.
Relative_time,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; [Target recent][Focal_participant land reclamation]has eased the situation to some extent .","Macaus befolkning uppskattas till cirka 450 000, en förfärligt hög siffra för ett så litet område; [Target nylig][Focal_participant landåtervinning] har lindrat situationen till viss del."
Relative_time,She bore upon her aquiline and emaciated face the traces of some [Target recent][Focal_occasion tragedy].,Hon bar på sitt örnlikt och utmärglat ansikte spåren av någon [Target nylig][Focal_occasion tragedi].
Relative_time,"[Target Last][Focal_occasion year]catastrophe losses totaled $ 5 million , when net was $ 235.5 million , or $ 2.07 a share .","[Target Förra][Focal_occasion års]katastrofförluster uppgick till $ 5 miljoner, när netto var $ 235,5 miljoner, eller $ 2,07 per aktie."
Relative_time,"In the latest quarter , Aetna had a $ 23 million loss on its auto / homeowners line , compared with earnings of $ 33 million [Target last][Focal_occasion year].","I det senaste kvartalet hade Aetna en förlust på 23 miljoner dollar på sin bil- och hemförsäkringslinje, jämfört med en vinst på 33 miljoner dollar [Target förra][Focal_occasion året]."
Relative_time,"In the nine months , net rose 4.3 % to $ 525.8 million or $ 4.67 a share , from $ 504.2 million , or $ 4.41 a share , [Target last][Focal_occasion year].","Under de nio månaderna steg nettot med 4,3 % till 525,8 miljoner dollar, eller 4,67 dollar per aktie, från 504,2 miljoner dollar, eller 4,41 dollar per aktie, [Target förra][Focal_occasion året]."
Relative_time,"Two smaller `` cascades '' of centrifuges have been operating in above-ground buildings at the site since [Target last][Focal_occasion year], and a smaller set of machinery has been tested underground since November without using any uranium gas , according to AP ( George Jahn , Associated Press / Houston Chronicle , Feb. 2 ) .","Två mindre ''kaskader'' av centrifuger har varit i drift i byggnader ovan jord på anläggningen sedan [Target sista][Focal_occasion året], och en mindre uppsättning maskineri har testats under jord sedan november utan att använda något urangas, enligt AP (George Jahn, Associated Press / Houston Chronicle, den 2 februari)."
Relative_time,"The chairman of the Department of Medicine at Sydney Hospital , John Graham , told a biosecurity workshop [Target last][Focal_occasion week]that he had appealed to the Federal Government to remove the hospital from state control and declare it a ' national security hospital ' .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The device , called a Mubtakker -- Arabic for `` invention '' -- has been at the center of a media firestorm since it was written about in an excerpt from a book extract published by Time magazine [Target last][Focal_occasion week].","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,The convention was adopted by the UN General Assembly in April [Target last][Focal_occasion year]on Russia 's initiative .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"In the 1960s , Ferndale resident Jack Alderson commanded a group of light tugs that made trips to the islands that [Target last][Focal_occasion week]were declared a monument , as well as other remote atolls in the region .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"The [Target last][Focal_participant visitor]was then- U.S. Rep . Bill Richardson of New Mexico , who went to help a pair of U.S. oilmen in diplomatic trouble .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"They bombed the Bogota offices [Target last][Focal_occasion month], destroying its computer and causing $2.5 million in damage .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"I just saw on the news [Target last][Focal_occasion night]that they said the average time a sentenced murderer , you know , is in jail is two years before he 's paroled and a rapists is like six months and a burglar is like two months .","Jag såg precis på nyheterna [Target igår][Focal_occasion kväll] att de sa att genomsnittstiden en dömd mördare, du vet, sitter i fängelse är två år innan han blir villkorligt frigiven och en våldtäktsman är som sex månader och en inbrottstjuv är som två månader."
Relative_time,"[Landmark_occasion [Targ]et Last][Focal_occasion year], Goodwill helped 3,300 people find jobs that increased their self - sufficiency .","[Landmark_occasion [Targ]et förra][Focal_occasion år], Goodwill hjälpte 3 300 personer hitta jobb som ökade deras självförsörjning."
Relative_time,Remember what she said in my [Target last][Focal_participant letter]?,Minns du vad hon sa i mitt [Target sista][Focal_participant brev]?
Relative_time,"[Target Last][Focal_occasion year], Goodwill placed 511 people in jobs , more than double the number we placed in 1993 .","[Target Förra][Focal_occasion år], Goodwill placerade 511 personer i jobb, mer än dubbelt så många som vi placerade 1993."
Relative_time," They 've worked extremely hard now for six days but probably [Focal_occasion their most herculean effort]was [Target last][Landmark_occasion night], '' My Koperberg said .","De har jobbat extremt hårt nu i sex dagar men förmodligen [Focal_occasion deras mest herkuliska insats]var [Target förra][Landmark_occasion natt], '' My Koperberg sade."
Relative_time,"According to witness reports , the home owners had a new water heater installed just [Target last][Focal_occasion week], but it is not known if the fire was caused by the heater .","Enligt vittnesrapporter hade husägarna fått en ny varmvattenberedare installerad precis [Target förra][Focal_occasion veckan], men det är inte känt om branden orsakades av beredaren."
Relative_time,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the [Target past][Focal_occasion half century].","Tisdagens krossande förlust för en republikansk kongressaspirant i ett distrikt i Mississippi som inte har stött en demokratisk presidentkandidat sedan Adlai Stevenson är ytterligare en påminnelse om att, åtminstone på federal nivå, politisk ""röstdelning"" har varit på uppgång under det [Target förflutna][Focal_occasion halvseklet]."
Relative_time,"In every presidential election over the [Target past][Focal_occasion half century], except for the Goldwater presidential candidacy , the GOP has captured a greater percentage of the major-party popular vote for president than it has of congressional seats or the popular vote for Congress .","I varje presidentval under de [Target senaste][Focal_occasion halva seklet], förutom Goldwaters presidentkandidatur, har Republikanerna vunnit en större andel av de stora partiernas folkröster för president än vad de har av kongressplatser eller folkets röster för kongressen."
Relative_time,There is neither mystery nor paradox in the fact that as educational expenditures ( in real terms ) have increased sharply in the [Landmark_occasion [Targ]et past][Focal_occasion quarter-of-a-century]-- we now spend more per pupil than any other country in the world -- educational performance has declined .,Det finns varken mysterium eller paradox i det faktum att i takt med att utbildningsutgifterna ( i reala termer ) har ökat kraftigt under det [Landmark_occasion [Targ]et gångna][Focal_occasion kvartsseklet]— vi nu spenderar mer per elev än något annat land i världen — har utbildningsresultaten försämrats.
Relative_time,"First , why ticket splitting has increased and taken the peculiar pattern that it has over the [Target past][Focal_occasion half century]: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal , government occupied a much smaller role in society and the prisoner 's dilemma problem confronting voters in races for Congress was considerably less severe .","För det första, varför röstdelningen har ökat och antagit det säregna mönster som det har under det [Target förflutna][Focal_occasion halva seklet]: Före valet av Franklin Roosevelt som president och tillkomsten av New Deal, intog regeringen en mycket mindre roll i samhället och problemet med fångarnas dilemma som väljarna stod inför i valen till kongressen var betydligt mindre allvarligt."
Relative_time,"`` The installation of monitoring systems and surveillance is taking place correctly and in the [Target past][Focal_occasion days], the monitoring system has been strengthened , and there is no problem regarding this issue between Iran and the agency , '' the official added ( Reuters / New York Times , Feb. 2 ) .","`` Installationen av övervakningssystem och övervakning sker korrekt och under de [Target förflutna][Focal_occasion dagarna], har övervakningssystemet stärkts, och det finns inga problem gällande denna fråga mellan Iran och organet, '' tillade tjänstemannen ( Reuters / New York Times , 2 feb. ) ."
Relative_time,"While China has publicly declared to be consistently in compliance with the BTWC , [Target past][Focal_participant U.S. government reports]have alleged that China not only has a small - scale offensive biological weapons program , but has also transferred controlled biological weapons - related items to nations of proliferation concern such as Iran .","Även om Kina offentligt har förklarat sig konsekvent följa BTWC, [Target tidigare][Focal_participant amerikanska regeringsrapporter] har hävdat att Kina inte bara har ett småskaligt offensivt biologiskt vapenprogram, utan även har överfört kontrollerade biologiska vapenrelaterade föremål till nationer av spridningsbekymmer såsom Iran."
Relative_time,Paula_Zahn : Where bird flu has in the [Target past][Focal_occasion two years]killed at least sixty-two people .,Paula_Zahn : Där fågelinfluensan har under de [Target senaste][Focal_occasion två åren]dödat minst sextiotvå personer .
Relative_time,"Over the [Target past][Focal_occasion six months], six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who often are one and the same -- in Colombia .","De [Target senaste][Focal_occasion sex månaderna], sex journalister har dödats och 10 kidnappats av narkotikahandlare eller vänstergerillor -- som ofta är ett och detsamma -- i Colombia."
Relative_time,"Over the [Target past][Focal_occasion 12 years], at least 40 journalists have died there .","Under de [Target senaste][Focal_occasion 12 åren], minst 40 journalister har dött där."
Relative_time,"New construction in the [Target past][Focal_occasion 10 years]has changed the city 's skyline ; with new , glittering hotels and highrise apartment blocks , the city is beginning to look a little more like Hong Kong .","Nybyggnation under [Target de senaste][Focal_occasion tio åren] har förändrat stadens silhuett; med nya, glittrande hotell och höga bostadshus, börjar staden se ut lite mer som Hongkong."
Relative_time,"The Iraqi government has agreed to let U.S. Rep . Tony Hall visit the country [Target next][Focal_occasion week]to assess a humanitarian crisis that has festered since the Gulf War of 1990 , Hall 's office said Monday .","Den irakiska regeringen har gått med på att låta den amerikanske representanten Tony Hall besöka landet [Target nästa][Focal_occasion vecka] för att bedöma en humanitär kris som har grasserat sedan Gulfkriget 1990, sade Halls kontor på måndagen."
Relative_time,"One expert , whose job is so politically sensitive that he spoke on condition that he would n't be named or quoted , said the expected influx of East European refugees over the [Target next][Focal_occasion few years]will greatly increase the chances of computer-maintenance workers , for example , doubling as foreign spies .","En expert, vars arbete är så politiskt känsligt att han talade på villkor att han inte skulle namnges eller citeras, sade att den förväntade tillströmningen av östeuropeiska flyktingar under de [Target närmaste][Focal_occasion få åren] kommer att kraftigt öka chanserna för datorunderhållsarbetare, till exempel, att dubblera som utländska spioner."
Relative_time,"The [Target next][Focal_occasion morning]his households and neighbors started talking to the tribe saying it was the national guards , they added that they heard some of them speaking English , meaning that the Americans are the ones who took Abu Dhari ( Sheik Nasr al-Fahdawi ) .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,Exactly because it 's not [Target next][Focal_occasion day]they have the start the trial which is X number of months and just prolongs the situation that much more .,Just därför att det inte är [Target nästa][Focal_occasion dag]de måste starta rättegången som är X antal månader och bara förlänger situationen så mycket mer.
Relative_time,""" Well , what is the [Target next][Focal_occasion step]? ""","Nå, vad är [Target nästa][Focal_occasion steg]?"
Relative_time,"With temperatures in the high 30 degree Celsius range and winds around 50 km/h ( 31 Mph ) , fire fighters are bracing for the worst in the Blue Mountains over the [Target next][Landmark_occasion few days].","Med temperaturer uppåt 30 grader Celsius och vindar runt 50 km/h ( 31 Mph ) , förbereder sig brandmän på det värsta i Blå Bergen under de [Target närmaste][Landmark_occasion få dagar]."
Relative_time,""" The [Target next][Focal_occasion step]is the note received by Garcia at the dinner .",Det [Target nästa][Focal_occasion steg] är lappen som Garcia fick på middagen.
Relative_time,"In the [Target latest][Landmark_occasion quarter], [Focal_occasion Aetna had a $ 23 million loss on its auto / homeowners line], compared with earnings of $ 33 million last year .","I det [Target senaste][Landmark_occasion kvartalet], [Focal_occasion Aetna hade en förlust på 23 miljoner dollar inom sin bil- / hemförsäkringsverksamhet], jämfört med en vinst på 33 miljoner dollar förra året."
Relative_time,"Additionally , I am sending traditional background materials on the Museum and the two [Target latest][Focal_participant issues of our Previews Magazine]detailing upcoming events , exhibitions , and educational programs .","Dessutom skickar jag med traditionellt bakgrundsmaterial om museet och de två [Target senaste][Focal_participant nummer av vårt magasin Previews]som beskriver kommande evenemang, utställningar och utbildningsprogram."
Relative_time,The [Target latest][Focal_participant approach]is perhaps the best of the post-mob era : the comprehensive resort .,Den [Target senaste][Focal_participant strategi]är kanske den bästa från post-mobb-eran : den heltäckande lösningen.
Relative_time,"There 's nothing they like better than having a good chat about the [Target latest][Focal_participant bit of gossip]: who is doing what , where , and why .","Det är inget de gillar bättre än att snacka gott om det [Target senaste][Focal_participant skvallret]: vem som gör vad, var och varför."
Relative_time,Then we went out for a [Target late][Focal_occasion swim].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"But [Landmark_occasion he]was as cunning as he was cruel , and at the first whisper of [Target coming][Focal_occasion trouble]he had secretly conveyed his treasures aboard a ship which was manned by devoted adherents .","Men [Landmark_occasion han] var lika listig som han var grym, och vid första antydan till [Target kommande][Focal_occasion problem] hade han i hemlighet fört sina skatter ombord på ett skepp som bemannades av hängivna anhängare."
Relative_time,"[Focal_occasion Day][Target succeeded][Landmark_occasion day], and my friend took no step forward .","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Taking_time,"In serious cases results can be produced more quickly , but in the case of organic pollutions [Activity the analysis itself][Target takes][Time_length five days].","I allvarliga fall kan resultat produceras snabbare, men när det gäller organiska föroreningar [Activity själva analysen][Target tar][Time_length fem dagar]."
Taking_time,[Activity The whole action]must [Target take][Time_length no more than five seconds].,[Activity Hela åtgärden] måste [Target ta] [Time_length högst fem sekunder].
Taking_time,That 's usually [Time_length how long]it [Target takes][Activity for the temblors to pass].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Taking_time,It 's hard to accept that [Activity it]'s over and only [Target took][Time_length 15 seconds].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Taking_time,"[Activity A series of 5,000 or so changes]is a `` peal '' and [Target takes][Time_length about three hours].",[Activity En serie av cirka 5 000 växlingar] är en `` helringning '' och [Target tar][Time_length cirka tre timmar].
