frame,english,gold standard,chatgpt_translation
Relative_time,"[Focal_occasion The plant 's construction was halted in 1987], [Target after][Landmark_occasion the Soviet Union became involved in Chemical Weapons Convention ( CWC ) -related negotiations], so it never produced any CW agents .","[Focal_occasion Anläggningens konstruktion stoppades 1987], [Target efter]att [Landmark_occasion Sovjetunionen blev involverad i förhandlingarna relaterade till Konventionen om kemiska vapen (KKV)], så det producerade aldrig några kemiska vapenämnen.","[Focal_occasion Anläggningens konstruktion stoppades 1987], [Target efter][Landmark_occasion Sovjetunionen blev involverat i förhandlingar relaterade till Konventionen om kemiska vapen (KKV)], så det producerade aldrig några kemiska vapenämnen."
Relative_time,"Farther south in Crete , [Focal_occasion the Minoan culture developed][Target after][Landmark_occasion 2000 b.c.][Focal_occasion into the most significant of its age], spreading its influence throughout the region by trade and diplomacy .","Längre söderut på Kreta, [Focal_occasion utvecklades den minoiska kulturen][Target efter][Landmark_occasion 2000 f.Kr.][Focal_occasion till den mest betydelsefulla i sin tid], och spred sitt inflytande över hela regionen genom handel och diplomati.","Längre söderut på Kreta, [Focal_occasion den minoiska kulturen utvecklades][Target efter][Landmark_occasion 2000 f.Kr.][Focal_occasion till den mest betydelsefulla i sin tid], och spred sitt inflytande över hela regionen genom handel och diplomati."
Relative_time,"AMMAN , Jordan ( AP ) U.S. Representative Tony Hall arrived in Jordan on Saturday en route to Iraq , where [Focal_occasion he is expected to look into the plight of Iraqis][Target after][Landmark_occasion nearly 10 years of U.N. trade sanctions].","AMMAN , Jordanien ( AP ) U.S. Representant Tony Hall anlände till Jordanien på lördagen på väg till Irak , där [Focal_occasion han förväntas undersöka irakiernas situation][Target efter][Landmark_occasion nästan 10 år av FN:s handelssanktioner].","AMMAN , Jordanien ( AP ) U.S. Representant Tony Hall anlände till Jordanien på lördagen på väg till Irak , där [Focal_occasion han förväntas undersöka irakiernas situation][Target efter][Landmark_occasion nästan 10 år av FN:s handelssanktioner]."
Relative_time,"In animal efficacy studies , [Focal_occasion Anthim]demonstrated complete protection against an anthrax spore challenge with a single prophylactic dose and has [Focal_occasion shown significant protection when administered][Interval up to two days][Target after][Landmark_occasion a lethal challenge.]( Pharmabiz.com , 26Jun06 ) ( Link )","I studier om effektivitet hos djur , visade [Focal_occasion Anthim] fullständigt skydd mot en mjältbrandssporchock med en enda profylaktisk dos och har [Focal_occasion visat betydande skydd när det administrerades][Interval upp till två dagar][Target efter][Landmark_occasion en dödlig chock.]( Pharmabiz.com , 26Jun06 ) ( Link )","I studier om effektivitet hos djur , [Focal_occasion Anthim] visade fullständigt skydd mot en mjältbrandssporchock med en enda profylaktisk dos och har [Focal_occasion visat betydande skydd när det administrerades][Interval upp till två dagar][Target efter][Landmark_occasion en dödlig chock.]( Pharmabiz.com , 26Jun06 ) ( Link )"
Relative_time,"Moreover , he said , technology now exists for [Focal_occasion stealing corporate secrets][Target after][Landmark_occasion they 've been `` erased '' from a computer 's memory].","Dessutom , sa han , finns teknologin nu för [Focal_occasion att stjäla företagshemligheter][Target efter][Landmark_occasion de har blivit `` raderade '' från en dators minne].","Dessutom , sa han , finns teknologin nu för [Focal_occasion att stjäla företagshemligheter][Target efter][Landmark_occasion de har blivit `` raderade '' från en dators minne]."
Relative_time,"Also , the duty of area patrols is to discover new paths and shelters in the area in order [Focal_occasion to hide fighters][Target after][Landmark_occasion a Jihad operation against the enemy].","Också, uppgiften för områdespatruller är att upptäcka nya stigar och skydd i området för att [Focal_occasion gömma stridande][Target efter][Landmark_occasion en jihadoperation mot fienden].","Också, uppgiften för områdespatruller är att upptäcka nya stigar och skydd i området för att [Focal_occasion gömma stridande][Target efter][Landmark_occasion en jihadoperation mot fienden]."
Relative_time,"Immediately [Target after][Landmark_occasion the interview], [Focal_occasion he was apprehended again by the Jordanian authority]. ]","Omedelbart [Target genast efter][Landmark_occasion intervjun], [Focal_occasion blev han gripen igen av den jordanska myndigheten]. ]","Immediately [Target genast efter][Landmark_occasion intervjun], [Focal_occasion blev han gripen igen av den jordanska myndigheten]. ]"
Relative_time,"[Target After][Landmark_occasion the cleaning in AlbuFahd], [Focal_occasion the brothers killed three of the spies in his tribe], and for the first time there was no reaction against the brothers , but instead he came to them , asking for forgiveness , and he 's ready to cooperate .","[Target Efter][Landmark_occasion städningen i AlbuFahd], [Focal_occasion dödade bröderna tre av spionerna i hans stam], och för första gången fanns det ingen reaktion mot bröderna, utan istället kom han till dem, bad om förlåtelse, och han är redo att samarbeta.","[Target Efter][Landmark_occasion städningen i AlbuFahd], [Focal_occasion bröderna dödade tre av spionerna i hans stam], och för första gången fanns det ingen reaktion mot bröderna, utan istället kom han till dem, bad om förlåtelse, och han är redo att samarbeta."
Relative_time,"[Target After][Landmark_occasion that][Focal_occasion he announced his repentance at the mosque twice in front of Albu'Ubaid tribe], denouncing who joins the police and army , and sorry for all he 's done , without any pressure or threats from the brothers .","[Target Efter][Landmark_occasion det][Focal_occasion tillkännagav han sin omvändelse i moskén två gånger framför Albu'Ubaid-stammen], fördömande mot de som ansluter sig till polisen och armén, och ledsen för allt han har gjort, utan något tvång eller hot från bröderna.","[Target Efter][Landmark_tillfälle då][Focal_tillfälle han tillkännagav sin omvändelse i moskén två gånger framför Albu'Ubaid-stammen], fördömande de som ansluter sig till polisen och armén, och ledsen för allt han har gjort, utan något tvång eller hot från bröderna."
Relative_time,"During World War II , the church was turned into a club for Japanese officers ; [Focal_occasion it was restored][Target after][Landmark_occasion the war].",Under andra världskriget förvandlades kyrkan till en klubb för japanska officerare; [Focal_occasion den återställdes][Target efter][Landmark_occasion kriget].,"During World War II , the church was turned into a club for Japanese officers ; [Focal_occasion den återställdes][Target efter][Landmark_occasion kriget]."
Relative_time,Cornell found a number of employment options that [Focal_occasion he never dreamed existed][Target after][Landmark_occasion a work - site injury forced him out of his job at a foundry].,Cornell hittade ett antal anställningsmöjligheter som [Focal_occasion han aldrig drömt om fanns][Target efter][Landmark_occasion en arbetsplatsolycka tvingade honom att lämna sitt jobb på en gjuteri].,Cornell hittade ett antal anställningsmöjligheter som [Focal_occasion han aldrig drömt om fanns][Target efter][Landmark_occasion en arbetsplatsolycka tvingade honom att lämna sitt jobb på en gjuteri].
Relative_time,"[Target After][Landmark_occasion Maureen 's job coach taught her how to do her job in a restaurant], [Focal_occasion we helped Maureen step out of the shadow sometimes cast over people with physical and mental disabilities and find a fulfilling job smack dab in the middle of society].","[Target Efter][Landmark_occasion Maureens arbetscoach lärde henne hur man gör sitt jobb på restaurangen], [Focal_occasion hjälpte vi Maureen att kliva ut ur den skugga som ibland läggs över personer med fysiska och mentala funktionsnedsättningar och hitta ett meningsfullt jobb mitt i samhället].","[Target Efter][Landmark_occasion Maureens arbetscoach lärde henne hur man gör sitt jobb på en restaurang], [Focal_occasion vi hjälpte Maureen att kliva ut ur den skugga som ibland läggs över personer med fysiska och mentala funktionsnedsättningar och hitta ett meningsfullt jobb mitt i samhället]."
Relative_time,"Older kids , like [Focal_occasion Tracy and Kerry , left homeless][Target after][Landmark_occasion a recent murder - suicide in Indianapolis claimed Mom and Dad].","Äldre barn, som [Focal_occasion Tracy och Kerry, blev hemlösa][Target efter][Landmark_occasion ett färskt mord - självmord i Indianapolis krävde Mamma och Pappa].","Äldre barn, som [Focal_occasion Tracy och Kerry, blev hemlösa][Target efter][Landmark_occasion ett nyligen mord - självmord i Indianapolis krävde Mamma och Pappa]."
Relative_time,Canada 's merchandise exports and imports posted increases in February as [Focal_occasion automobile assembly lines stepped up production][Target after][Landmark_occasion shutdowns in January].,Kanadas varuexport och import ökade i februari när [Focal_occasion bilmonteringslinjer ökade produktionen][Target efter][Landmark_occasion nedstängningar i januari].,Canada 's merchandise exports and imports posted increases in February as [Focal_occasion bilmonteringslinjer ökade produktionen][Target efter][Landmark_occasion nedstängningar i januari].
Relative_time,"[Target After][Landmark_occasion dinner], a glass of Madeira or port is recommended to round off the meal .","[Target Efter][Landmark_occasion middagen], rekommenderas ett glas Madeira eller portvin för att avrunda måltiden.","[Target Efter][Landmark_occasion middag], rekommenderas ett glas Madeira eller portvin för att avrunda måltiden."
Relative_time,[Focal_occasion I learned][Target after][Landmark_occasion I got married],[Focal_occasion Jag lärde mig][Target efter] att [Landmark_occasion Jag gifte mig],[Focal_occasion Jag lärde mig][Target efter][Landmark_occasion Jag gifte mig]
Relative_time,"At least 3 cats are unaccounted for , but [Target after][Landmark_occasion a search of the house], [Focal_occasion the cats were not believed to have been inside at the time the fire started].","Minst 3 katter saknas, men [Target efter][Landmark_occasion en genomsökning av huset], [Focal_occasion tros katterna inte ha varit inne vid tiden då branden började].","Minst 3 katter saknas, men [Target efter][Landmark_occasion en genomsökning av huset], [Focal_occasion kattorna troddes inte ha varit inne vid tiden då branden började]."
Relative_time,"South Africa acceded to the Treaty on the Non - Proliferation of Nuclear Weapons ( NPT ) as a non - nuclear weapon state in 1991 , and [Focal_occasion International Atomic Energy Agency ( IAEA ) inspectors][Target subsequently][Focal_occasion verified the completeness of its nuclear dismantlement].","Sydafrika anslöt sig till Fördraget om icke-spridning av kärnvapen (NPT) som en icke-kärnvapenstat 1991, och [Focal_occasion Inspektörer från Internationella atomenergiorganet (IAEA)][Focal_occasion verifierade fullständigheten av dess kärnvapennedrustning][Target därefter].","Sydafrika anslöt sig till Fördraget om icke-spridning av kärnvapen (NPT) som en icke-kärnvapenstat 1991, och [Focal_occasion Inspektörer från Internationella atomenergiorganet (IAEA)][Target därefter][Focal_occasion verifierade fullständigheten av dess kärnvapennedrustning]."
Relative_time,"[Focal_participant Jerusalem][Focal_occasion submitted peaceably]to the rule of the Greeks in 332 b.c. under Alexander the Great and , [Target subsequently], [Focal_occasion to his Hellenistic successors as well as the Egyptian Ptolomeys and the Syrian Seleucids].","[Focal_participant Jerusalem][Focal_occasion underkastade sig fredligt] det grekiska styret år 332 f.Kr. under Alexander den store och, [Target därefter], [Focal_occasion hans hellenistiska efterträdare såväl som de egyptiska Ptolemaierna och de syriska Seleukiderna].","[Focal_participant Jerusalem][Focal_occasion underkastade sig fredligt] det grekiska styret år 332 f.Kr. under Alexander den store och, [Target därefter], [Focal_occasion hans hellenistiska efterträdare såväl som de egyptiska Ptolemaierna och de syriska Seleukiderna]."
Relative_time,"Construction on Hoover Dam ( originally Boulder Dam , [Target subsequently][Focal_occasion renamed for the president who authorized the project]) began in 1931 in a canyon 45 miles ( 72 km ) southeast of Las Vegas .","Byggandet av Hooverdammen ( ursprungligen Boulder Dam , [Target därefter][Focal_occasion döpt om efter presidenten som godkände projektet]) började 1931 i en kanjon 45 mil ( 72 km ) sydost om Las Vegas .","Byggandet av Hooverdammen ( ursprungligen Boulder Dam , [Target därefter][Focal_occasion döpt om efter presidenten som godkände projektet]) började 1931 i en kanjon 45 mil ( 72 km ) sydost om Las Vegas ."
Relative_time,-- [Focal_occasion Students should move up the educational ladder][Target as][Landmark_occasion their academic potential allows].,-- [Focal_occasion Studenter bör avancera på utbildningsstegen][Target som][Landmark_occasion deras akademiska potential tillåter].,-- [Focal_occasion Studenter bör avancera på utbildningsstegen][Target som][Landmark_occasion deras akademiska potential tillåter].
Relative_time,"[Focal_occasion Iran has begun preliminary work to install thousands of centrifuges at its uranium enrichment facility][Target as][Landmark_occasion a dispute roiled over whether the International Atomic Energy Agency was receiving the access it wants to monitor the site], wire services reported today ( see GSN , Feb. 1 ) .","[Focal_occasion Iran har påbörjat förberedande arbete för att installera tusentals centrifuger vid sin urananrikningsanläggning][Target när][Landmark_occasion en tvist uppstod om huruvida Internationella atomenergimyndigheten fick den tillgång den önskade för att övervaka platsen], rapporterade nyhetsbyråer idag ( se GSN , 1 februari ) .","[Focal_occasion Iran har påbörjat förberedande arbete för att installera tusentals centrifuger vid sin urananrikningsanläggning][Target as][Landmark_occasion en tvist uppstod om huruvida Internationella atomenergimyndigheten fick den tillgång den önskade för att övervaka platsen], rapporterade nyhetsbyråer idag ( se GSN , 1 februari ) ."
Relative_time,What accounts for the results of [Target recent][Focal_occasion decades]?,Vad förklarar resultaten av [Target senaste][Focal_occasion årtionden]?,Vad förklarar resultaten av [Target senaste][Focal_occasion årtionden]?
Relative_time,"Thus at the [Target recent][Focal_occasion governors ' conference on education], Gov. Bill Clinton of Arkansas announced that `` this country needs a comprehensive child-development policy for children under five .",Så vid den [Target senaste][Focal_occasion guvernörkonferensen om utbildning] tillkännagav guvernör Bill Clinton från Arkansas att `` det här landet behöver en omfattande barnutvecklingspolitik för barn under fem år .,Så vid [Target senaste][Focal_occasion guvernörernas konferens om utbildning] tillkännagav guvernör Bill Clinton från Arkansas att `` det här landet behöver en omfattande barnutvecklingspolitik för barn under fem år .
Relative_time,The one exception to this [Target recent][Focal_participant trend]was the defeat of 13 of the 52 freshman Republicans brought into office in 1980 by the Reagan revolution and running for re-election in 1982 .,Det enda undantaget från den [Target senaste][Focal_participant deltagaren] var nederlaget för 13 av de 52 nykomlingarna republikanerna som fördes in i ämbetet 1980 genom Reagan-revolutionen och som ställde upp för omval 1982 .,Den enda undantaget från denna [Target senaste][Focal_participant deltagare] var nederlaget för 13 av de 52 nykomlingarna republikanerna som fördes in i ämbetet 1980 genom Reagan-revolutionen och som ställde upp för omval 1982 .
Relative_time,The SRI has allegedly taken in Iraqi scientists prior to the [Target recent][Focal_occasion Gulf War].,SRI har påstås ha tagit emot irakiska forskare innan [Target senaste][Focal_occasion Golfkriget].,SRI har påstås ha tagit emot irakiska forskare innan [Target senaste][Focal_occasion Golfkriget].
Relative_time,"[Target Recent][Focal_occasion business projections]for Las Vegas predict challenges ; tourism revenues must increase substantially to sustain what is already built , while actual figures show visitation as steady or declining .","[Target Senaste][Focal_occasion affärsprognoser]för Las Vegas förutspår utmaningar; turismintäkterna måste öka avsevärt för att upprätthålla det som redan är byggt, medan faktiska siffror visar att besöksantalet är stadigt eller minskande.","[Target Nyligen][Focal_occasion affärsprognoser]för Las Vegas förutspår utmaningar; turismintäkterna måste öka avsevärt för att upprätthålla det som redan är byggt, medan faktiska siffror visar att besöksantalet är stadigt eller minskande."
Relative_time,In a [Target recent][Focal_occasion interview]with Al-Jazeera he spoke against the Arab regimes .,I en [Target nylig][Focal_occasion intervju] med Al-Jazeera talade han mot de arabiska regimerna .,I en [Target nyligen][Focal_occasion intervju] med Al-Jazeera talade han mot de arabiska regimerna .
Relative_time,"Macau 's population is estimated at around 450,000 , an appallingly high figure for such a small area ; [Target recent][Focal_participant land reclamation]has eased the situation to some extent .","Macaus befolkning uppskattas till omkring 450 000, en förskräckligt hög siffra för ett så litet område; [Target senaste][Focal_participant landåtervinningen]har lindrat situationen till viss del.","Macaus befolkning uppskattas till omkring 450 000, en förskräckligt hög siffra för ett så litet område; [Target nyligen][Focal_participant landåtervinning]har lindrat situationen till viss del."
Relative_time,She bore upon her aquiline and emaciated face the traces of some [Target recent][Focal_occasion tragedy].,Hon bar på sitt krokiga och utmärglade ansikte spåren av någon [Target ny][Focal_occasion tragedi].,Hon bar på sitt krokiga och utmärglade ansikte spåren av någon [Target ny][Focal_occasion tragedi].
Relative_time,"[Target Last][Focal_occasion year]catastrophe losses totaled $ 5 million , when net was $ 235.5 million , or $ 2.07 a share .","[Target Sista][Focal_occasion året] uppgifk katastrofförluster till 5 miljoner dollar, när nettot var 235,5 miljoner dollar, eller 2,07 dollar per aktie.","[Target Sista][Focal_occasion år]katastrofförluster uppgick till 5 miljoner dollar, när nettot var 235,5 miljoner dollar, eller 2,07 dollar per aktie."
Relative_time,"In the latest quarter , Aetna had a $ 23 million loss on its auto / homeowners line , compared with earnings of $ 33 million [Target last][Focal_occasion year].","Under det senaste kvartalet hade Aetna en förlust på 23 miljoner dollar på sin bil-/hemförsäkringslinje, jämfört med en vinst på 33 miljoner dollar [Target senaste][Focal_occasion år].","Under det senaste kvartalet hade Aetna en förlust på 23 miljoner dollar på sin bil-/hemförsäkringslinje, jämfört med en vinst på 33 miljoner dollar [Target senaste][Focal_occasion år]."
Relative_time,"In the nine months , net rose 4.3 % to $ 525.8 million or $ 4.67 a share , from $ 504.2 million , or $ 4.41 a share , [Target last][Focal_occasion year].","Under de nio månaderna ökade nettot med 4,3 % till 525,8 miljoner dollar eller 4,67 dollar per aktie, från 504,2 miljoner dollar, eller 4,41 dollar per aktie, [Target förra][Focal_occasion år].","Under de nio månaderna ökade nettot med 4,3 % till 525,8 miljoner dollar eller 4,67 dollar per aktie, från 504,2 miljoner dollar, eller 4,41 dollar per aktie, [Target förra][Focal_occasion år]."
Relative_time,"Two smaller `` cascades '' of centrifuges have been operating in above-ground buildings at the site since [Target last][Focal_occasion year], and a smaller set of machinery has been tested underground since November without using any uranium gas , according to AP ( George Jahn , Associated Press / Houston Chronicle , Feb. 2 ) .","Två mindre `` kaskader '' av centrifuger har varit i drift i ovanjordiska byggnader på platsen sedan [Target senaste][Focal_occasion året], och en mindre uppsättning maskiner har testats under jord sedan november utan att använda något urangas, enligt AP ( George Jahn , Associated Press / Houston Chronicle , 2 feb. ) .","Två mindre `` kaskader '' av centrifuger har varit i drift i ovanjordiska byggnader på platsen sedan [Target senaste][Focal_occasion år], och en mindre uppsättning maskiner har testats under jord sedan november utan att använda något urangas, enligt AP ( George Jahn , Associated Press / Houston Chronicle , 2 feb. ) ."
Relative_time,"The chairman of the Department of Medicine at Sydney Hospital , John Graham , told a biosecurity workshop [Target last][Focal_occasion week]that he had appealed to the Federal Government to remove the hospital from state control and declare it a ' national security hospital ' .","Ordföranden för Medicinska avdelningen vid Sydney sjukhus , John Graham , berättade vid en bio-säkerhetsworkshop [Target förra][Focal_occasion veckan] att han hade vädjat till den federala regeringen att ta sjukhuset ur delstatskontroll och utropa det till ett 'nationellt säkerhetssjukhus' .","Ordföranden för Medicinska avdelningen vid Sydney sjukhus , John Graham , berättade vid en bio-säkerhetsworkshop [Target förra][Focal_occasion vecka] att han hade vädjat till den federala regeringen att ta sjukhuset ur delstatskontroll och utropa det till ett 'nationellt säkerhetssjukhus' ."
Relative_time,"The device , called a Mubtakker -- Arabic for `` invention '' -- has been at the center of a media firestorm since it was written about in an excerpt from a book extract published by Time magazine [Target last][Focal_occasion week].","The device , called a Mubtakker -- arabiska för `` uppfinning '' -- har varit i centrum för en mediastorm sedan det skrevs om i ett utdrag ur en bok publicerad av Time magazine [Target förra][Focal_occasion veckan].","The device , called a Mubtakker -- arabiska för `` uppfinning '' -- har varit i centrum för en mediastorm sedan det skrevs om i ett utdrag ur en bokpublicerat av Time magazine [Target förra][Focal_occasion vecka]."
Relative_time,The convention was adopted by the UN General Assembly in April [Target last][Focal_occasion year]on Russia 's initiative .,Konventionen antogs av FN:s generalförsamling i april [Target senaste][Focal_occasion året] på Rysslands initiativ.,Konventionen antogs av FN:s generalförsamling i april [Target senaste][Focal_occasion år] på Rysslands initiativ.
Relative_time,"In the 1960s , Ferndale resident Jack Alderson commanded a group of light tugs that made trips to the islands that [Target last][Focal_occasion week]were declared a monument , as well as other remote atolls in the region .","På 1960-talet kommenderade Ferndale-boende Jack Alderson en grupp lätta bogserbåtar som gjorde resor till öarna som [Target senaste][Focal_occasion veckan] förklarades som ett monument, liksom andra avlägsna atoller i regionen.","På 1960-talet kommenderade Ferndale-boende Jack Alderson en grupp lätta bogserbåtar som gjorde resor till öarna som [Target senast][Focal_occasion veckan] förklarades som ett monument, liksom andra avlägsna atoller i regionen."
Relative_time,"The [Target last][Focal_participant visitor]was then- U.S. Rep . Bill Richardson of New Mexico , who went to help a pair of U.S. oilmen in diplomatic trouble .","Den [Target sista][Focal_participant besökaren]var då amerikansk representant Bill Richardson från New Mexico, som gick för att hjälpa ett par amerikanska oljeexperter i diplomatisk knipa.","The [Target sista][Focal_participant besökare]var då amerikansk representant Bill Richardson från New Mexico, som gick för att hjälpa ett par amerikanska oljeexperter i diplomatisk knipa."
Relative_time,"They bombed the Bogota offices [Target last][Focal_occasion month], destroying its computer and causing $2.5 million in damage .","De bombarderade Bogotas kontor [Target sista][Focal_occasion månad], förstörde dess dator och orsakade skador för 2,5 miljoner dollar .","De bombarderade Bogotas kontor [Target sista][Focal_occasion månad], förstörde dess dator och orsakade skador för 2,5 miljoner dollar ."
Relative_time,"I just saw on the news [Target last][Focal_occasion night]that they said the average time a sentenced murderer , you know , is in jail is two years before he 's paroled and a rapists is like six months and a burglar is like two months .","Jag såg precis på nyheterna [Target i][Focal_occasion natt] att de sa att genomsnittstiden en dömd mördare, du vet, sitter i fängelse är två år innan han blir villkorligt frigiven och en våldtäktsman är som sex månader och en inbrottstjuv är som två månader.","Jag såg precis på nyheterna [Target sist][Focal_occasion natt] att de sa att genomsnittstiden en dömd mördare, du vet, sitter i fängelse är två år innan han blir villkorligt frigiven och en våldtäktsman är som sex månader och en inbrottstjuv är som två månader."
Relative_time,"[Landmark_occasion [Targ]et Last][Focal_occasion year], Goodwill helped 3,300 people find jobs that increased their self - sufficiency .","[Landmark_occasion [Target] Sista][Focal_occasion året], hjälpte Goodwill 3 300 personer att hitta jobb som ökade deras självförsörjning.","[Landmark_occasion [Target] Sista][Focal_occasion året], Goodwill hjälpte 3 300 personer att hitta jobb som ökade deras självförsörjning."
Relative_time,Remember what she said in my [Target last][Focal_participant letter]?,Kommer du ihåg vad hon sa i mitt [Target sista][Focal_participant brev]?,Kommer du ihåg vad hon sa i min [Target sista][Focal_participant brev]?
Relative_time,"[Target Last][Focal_occasion year], Goodwill placed 511 people in jobs , more than double the number we placed in 1993 .","[Target Senaste][Focal_occasion året], placerade Goodwill 511 personer i jobb, mer än dubbelt så många som vi placerade 1993.","[Target Senaste][Focal_occasion år], Goodwill placerade 511 personer i jobb, mer än dubbelt så många som vi placerade 1993."
Relative_time,"' They 've worked extremely hard now for six days but probably [Focal_occasion their most herculean effort]was [Target last][Landmark_occasion night], '' My Koperberg said .","' De har arbetat extremt hårt nu i sex dagar men förmodligen var [Focal_occasion deras mest herkuliska ansträngning]  [Target sista][Landmark_occasion natten], '' sade min Koperberg .","' De har arbetat extremt hårt nu i sex dagar men förmodligen [Focal_occasion deras mest herkuliska ansträngning] var [Target sista][Landmark_occasion natten], '' sade min Koperberg ."
Relative_time,"According to witness reports , the home owners had a new water heater installed just [Target last][Focal_occasion week], but it is not known if the fire was caused by the heater .","Enligt vittnesrapporter hade husägarna en ny varmvattenberedare installerad bara [Target förra][Focal_occasion veckan], men det är inte känt om branden orsakades av beredaren.","Enligt vittnesrapporter hade husägarna en ny varmvattenberedare installerad för bara [Target senaste][Focal_occasion veckan], men det är inte känt om branden orsakades av beredaren."
Relative_time,"Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the [Target past][Focal_occasion half century].","Tisdagens överkörning av en republikansk kongresskandidat i en Mississippi-distrikt som inte har stöttat en demokratisk presidentkandidat sedan Adlai Stevenson är en annan påminnelse om att, åtminstone på federal nivå, politisk ""biljettdelning"" har ökat under det [Target senaste] [Focal_occasion halvt århundradet].","Tuesday 's rout of a GOP congressional hopeful in a Mississippi district that has n't backed a Democratic presidential candidate since Adlai Stevenson is another reminder that , at least at the federal level , political `` ticket splitting '' has been on the rise over the [Target senaste][Focal_occasion ett halvt sekel]."
Relative_time,"In every presidential election over the [Target past][Focal_occasion half century], except for the Goldwater presidential candidacy , the GOP has captured a greater percentage of the major-party popular vote for president than it has of congressional seats or the popular vote for Congress .","I varje presidentval under de senaste [Target halva århundradet], förutom Goldwater-presidentkandidaturen, har GOP fått en större andel av den större partins folkvalda röster för president än vad det har fått av kongressmandaten eller folkets röster för kongressen.","I varje presidentval under de senaste [Target halva århundradet], förutom Goldwater-presidentkandidaturen, har GOP fått en större andel av den större partins folkvalda röster för president än vad det har fått av kongressmandaten eller folkets röster för kongressen."
Relative_time,There is neither mystery nor paradox in the fact that as educational expenditures ( in real terms ) have increased sharply in the [Landmark_occasion [Targ]et past][Focal_occasion quarter-of-a-century]-- we now spend more per pupil than any other country in the world -- educational performance has declined .,Det finns varken mysterium eller paradox i det faktum att när utbildningsutgifter ( i reala termer ) har ökat kraftigt under [Landmark_occasion [Target] det senaste][Focal_occasion kvartseklet]-- vi spenderar nu mer per elev än något annat land i världen -- har utbildningsresultaten försämrats .,Det finns varken mysterium eller paradox i det faktum att när utbildningsutgifter ( i reala termer ) har ökat kraftigt under [Landmark_occasion [Targ]et det senaste][Focal_occasion kvartseklet]-- vi spenderar nu mer per elev än något annat land i världen -- har utbildningsresultaten försämrats .
Relative_time,"First , why ticket splitting has increased and taken the peculiar pattern that it has over the [Target past][Focal_occasion half century]: Prior to the election of Franklin Roosevelt as president and the advent of the New Deal , government occupied a much smaller role in society and the prisoner 's dilemma problem confronting voters in races for Congress was considerably less severe .","Först , varför biljettstyckning har ökat och antagit det märkliga mönster som det har över [Target senaste][Focal_occasion halva sekel]: Före valet av Franklin Roosevelt som president och införandet av New Deal , hade regeringen en mycket mindre roll i samhället och den fångarnas dilemma -problematik som väljarna stod inför i kongressvalen var avsevärt mindre allvarlig .","Först , varför biljettstyckning har ökat och antagit det märkliga mönster som det har över [Target senaste][Focal_occasion ett halvt sekel]: Före valet av Franklin Roosevelt som president och införandet av New Deal , hade regeringen en mycket mindre roll i samhället och den fångarnas dilemma -problematik som väljarna stod inför i kongressvalen var avsevärt mindre allvarlig ."
Relative_time,"`` The installation of monitoring systems and surveillance is taking place correctly and in the [Target past][Focal_occasion days], the monitoring system has been strengthened , and there is no problem regarding this issue between Iran and the agency , '' the official added ( Reuters / New York Times , Feb. 2 ) .","`` Installationen av övervakningssystem och bevakning sker på rätt sätt och under [Target senaste][Focal_occasion dagarna], har övervakningssystemet förstärkts, och det finns inget problem angående denna fråga mellan Iran och myndigheten, '' tillade tjänstemannen ( Reuters / New York Times , 2 feb ).","`` Installationen av övervakningssystem och bevakning sker på rätt sätt och under [Target förflutna][Focal_occasion dagar], har övervakningssystemet förstärkts, och det finns inget problem angående denna fråga mellan Iran och myndigheten, '' tillade tjänstemannen ( Reuters / New York Times , 2 feb )."
Relative_time,"While China has publicly declared to be consistently in compliance with the BTWC , [Target past][Focal_participant U.S. government reports]have alleged that China not only has a small - scale offensive biological weapons program , but has also transferred controlled biological weapons - related items to nations of proliferation concern such as Iran .","Medan Kina har offentligt deklarerat att de konsekvent följer BTWC, har [Target tidigare][Focal_participant U.S. regeringsrapporter] hävdat att Kina inte bara har ett litet offensivt biologiskt vapenprogram, utan också har överfört kontrollerade biologiska vapenrelaterade föremål till nationer med spridningsbekymmer såsom Iran.","While Kina har offentligt deklarerat att de konsekvent följer BTWC, [Target tidigare][Focal_participant U.S. regeringsrapporter]har hävdat att Kina inte bara har ett litet offensivt biologiskt vapenprogram, utan också har överfört kontrollerade biologiska vapenrelaterade föremål till nationer med spridningsbekymmer såsom Iran."
Relative_time,Paula_Zahn : Where bird flu has in the [Target past][Focal_occasion two years]killed at least sixty-two people .,Paula_Zahn : Där fågelinfluensan har de [Target senaste][Focal_occasion två åren] dödat minst sextiotvå personer .,Paula_Zahn : Där fågelinfluensan har [Target förflutna][Focal_occasion för två år sedan] dödat minst sextiotvå personer .
Relative_time,"Over the [Target past][Focal_occasion six months], six journalists have been killed and 10 kidnapped by drug traffickers or leftist guerrillas -- who often are one and the same -- in Colombia .","Under de [Target senaste][Focal_occasion sex månaderna], har sex journalister mördats och 10 kidnappats av narkotikasmugglare eller vänstergerillagrupper – som ofta är samma sak – i Colombia.","Under de [Target senaste sex månaderna][Focal_occasion sex månader], har sex journalister mördats och 10 kidnappats av narkotikasmugglare eller vänstergerillagrupper – som ofta är samma sak – i Colombia."
